,Backbone,Dataset,TTA Transforms,# of Frames,Panoptic Aggregation Method,Prediction Model,Seed,PQ-All,RQ-All,SQ-All,PQ-Global,RQ-Global,SQ-Global,PQ-Things,RQ-Things,SQ-Things,PQ-Stuff,RQ-Stuff,SQ-Stuff,mIoU,mDICE,gIoU,gDICE,Uncertainty Measure,Aggregation Type,AURC-PQ,EAURC-PQ,AURC-IoU,EAURC-IoU,AURC-DICE,EAURC-DICE,Panoptic Class - ECE,Panoptic Class - MCE,Panoptic Class - ACE,Semantic Class - ECE,Semantic Class - MCE,Semantic Class - ACE,MC Samples
587,ResNet50,Cityscapes,(),2,Pixel Decoder Averaging,Timeseries,2,0.6157770998341976,0.7466665094293984,0.8131146080613622,0.6312281906052886,0.7728273244781784,0.8167777854276839,0.5426063304370261,0.6717369223445602,0.8045821665262177,0.6689922048503221,0.8011607545820078,0.8193200200869216,0.7877213498515174,0.8755837410595714,0.9259213028610169,0.9615359687704078,class_mask_combined_score,Image Level,0.34928113214096773,0.082641581062453,0.05609071332786176,0.010960183565425934,0.029061371982126757,0.005874872041650214,0.03461448693871969,0.3324813414508713,0.12432519532905356,0.03716279066521518,0.6373490721587942,0.27078152344295514,0
588,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_mask,Patch Level,0.3630893304438894,0.10326284330006541,0.06306959510935181,0.01945106479300361,0.03291716654057815,0.010520941464186143,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
589,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_mask,Image Level,0.3440869392158109,0.0842604520719869,0.05366892011490407,0.010050389798555867,0.02783196612667942,0.005435741050287414,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
590,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_class,Patch Level,0.31023458106560553,0.05040809392178153,0.058780290369382766,0.015161760053034566,0.031114943328890112,0.008718718252498106,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
591,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_class,Image Level,0.32847897020170636,0.06865248305788235,0.05197865901213989,0.00836012869579169,0.026877485346656377,0.004481260270264371,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
592,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,softmax_cls_score,Patch Level,0.3232760556487127,0.0634495685048887,0.06355635060643279,0.01993782029008459,0.033258399699540274,0.010862174623148268,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
593,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,softmax_cls_score,Image Level,0.3341450648742421,0.07431857773041811,0.05392365851371576,0.010305128197367557,0.02791834442652727,0.0055221193501352635,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
594,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,norm_sigmoid_mask_score,Patch Level,0.33602627182004197,0.07619978467621796,0.061843652174171905,0.018225121857823705,0.03226018782535771,0.009863962748965702,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
595,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,norm_sigmoid_mask_score,Image Level,0.33765746960939513,0.07783098246557113,0.05387199531157043,0.010253464995222228,0.02790736978966956,0.005511144713277554,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
596,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_variance_mask,Patch Level,0.3819558266079993,0.12212933946417531,0.07358715316824921,0.02996862285190101,0.03868422638788244,0.01628800131149043,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
597,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_variance_mask,Image Level,0.3713307702266476,0.11150428308282362,0.08011132301351939,0.03649279269717119,0.042336714492831634,0.019940489416439628,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
598,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,class_mask_combined_score,Patch Level,0.32290135511903745,0.06307486797521344,0.06348007023507633,0.019861539918728133,0.033213887716316115,0.010817662639924109,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
599,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,2,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,class_mask_combined_score,Image Level,0.3342792740641414,0.07445278692031737,0.053962113655773726,0.010343583339425526,0.027939534170658448,0.005543309094266442,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
600,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_entropy_mask,Patch Level,0.35488735706222696,0.09723269090934472,0.05675900146648643,0.015607108106375958,0.029496940065339126,0.00840175275341767,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
601,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_entropy_mask,Image Level,0.345031896629719,0.08737723047683676,0.050112249471466495,0.008960356111356024,0.025915358080436077,0.004820170768514622,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
602,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_entropy_class,Patch Level,0.3113180474690114,0.05366338131612919,0.056084530195175,0.01493263683506453,0.02962447234432923,0.008529285032407775,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
603,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_entropy_class,Image Level,0.33585729470635417,0.07820262855347193,0.049262277050016776,0.008110383689906304,0.025424520482539594,0.004329333170618139,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
604,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_variance_mask,Patch Level,0.3846606979785829,0.12700603182570064,0.06882019792335868,0.02766830456324821,0.03607928408247115,0.014984096770549696,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
605,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,expected_variance_mask,Image Level,0.3614638418471508,0.10380917569426856,0.07334461125060655,0.03219271789049608,0.0385068046677211,0.017411617355799644,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
606,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,pred_entropy_class,Patch Level,0.31073480715714585,0.053080141004263615,0.05954257845032939,0.01839068509021892,0.03170153194102732,0.010606344629105861,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
607,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,pred_entropy_class,Image Level,0.33865615276350697,0.08100148661062473,0.05008623173735357,0.008934338377243098,0.025861657488039883,0.004766470176118427,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
608,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,mutual_information_class,Patch Level,0.32295830104063983,0.06530363488775759,0.07508401454879754,0.03393212118868707,0.041159157214761585,0.02006396990284013,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
609,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,mutual_information_class,Image Level,0.3445299904892097,0.08687532433632744,0.05418188770837847,0.013029994348268,0.028097175981359915,0.00700198866943846,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
610,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,softmax_cls_score,Patch Level,0.32162092237501055,0.06396625622212831,0.057766506199360496,0.016614612839250024,0.03005210449646475,0.008956917184543296,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
611,ResNet50,Cityscapes,"('horizontalFlip', 'scale')",0,Averaging,TTA,2,0.6261278049795953,0.7521668153190767,0.8211490692776512,0.6435933397216188,0.7788546255506608,0.8263330775837526,0.5546853224837797,0.6840360282761682,0.8057984876218534,0.6780859740674611,0.80171647862301,0.8323131286636856,0.8049787691586383,0.886760952857964,0.9305377113688438,0.9640192013747796,softmax_cls_score,Image Level,0.3362209097829662,0.07856624363008397,0.05085031895034283,0.00969842559023236,0.026277417264976583,0.005182229953055128,0.020875955101283282,0.41826053937026103,0.13084124800561936,0.03207704229213609,0.8971556209039881,0.26177813984492715,0
612,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_mask,Patch Level,0.3630893304438894,0.10326284330006541,0.06306959510935181,0.01945106479300361,0.03291716654057815,0.010520941464186143,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
613,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_mask,Image Level,0.3440869392158109,0.0842604520719869,0.05366892011490407,0.010050389798555867,0.02783196612667942,0.005435741050287414,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
614,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_class,Patch Level,0.31023458106560553,0.05040809392178153,0.058780290369382766,0.015161760053034566,0.031114943328890112,0.008718718252498106,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
615,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_entropy_class,Image Level,0.32847897020170636,0.06865248305788235,0.05197865901213989,0.00836012869579169,0.026877485346656377,0.004481260270264371,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
616,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,softmax_cls_score,Patch Level,0.3232760556487127,0.0634495685048887,0.06355635060643279,0.01993782029008459,0.033258399699540274,0.010862174623148268,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
617,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,softmax_cls_score,Image Level,0.3341450648742421,0.07431857773041811,0.05392365851371576,0.010305128197367557,0.02791834442652727,0.0055221193501352635,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
618,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,norm_sigmoid_mask_score,Patch Level,0.33602627182004197,0.07619978467621796,0.061843652174171905,0.018225121857823705,0.03226018782535771,0.009863962748965702,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
619,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,norm_sigmoid_mask_score,Image Level,0.33765746960939513,0.07783098246557113,0.05387199531157043,0.010253464995222228,0.02790736978966956,0.005511144713277554,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
620,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_variance_mask,Patch Level,0.3819558266079993,0.12212933946417531,0.07358715316824921,0.02996862285190101,0.03868422638788244,0.01628800131149043,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
621,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,pred_variance_mask,Image Level,0.3713307702266476,0.11150428308282362,0.08011132301351939,0.03649279269717119,0.042336714492831634,0.019940489416439628,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
622,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,class_mask_combined_score,Patch Level,0.32290135511903745,0.06307486797521344,0.06348007023507633,0.019861539918728133,0.033213887716316115,0.010817662639924109,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
623,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,Timeseries,1,0.6223411408745883,0.7518709883711852,0.8171313554046155,0.6410430420081819,0.780909915356711,0.8208924350965124,0.5529917632786575,0.6821694671001095,0.8067395939533084,0.6727770518534468,0.8025630038410584,0.8246890000964755,0.7865368107820268,0.8744327892870039,0.9265590448337333,0.9618797278166967,class_mask_combined_score,Image Level,0.3342792740641414,0.07445278692031737,0.053962113655773726,0.010343583339425526,0.027939534170658448,0.005543309094266442,0.033215665974582566,0.3194595767357864,0.11716070155818623,0.03517357942467028,0.6462765672163733,0.2635899910953737,0
624,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,pred_entropy_mask,Patch Level,0.3732931130832556,0.10922954596895357,0.06483811327196473,0.020934718452898925,0.0339025241572162,0.011355152937393812,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
625,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,pred_entropy_mask,Image Level,0.35009226620011535,0.08602869908581334,0.054247894213600344,0.010344499394534537,0.028170963915954004,0.005623592696131614,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
626,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,pred_entropy_class,Patch Level,0.312872022740109,0.04880845562580699,0.058627258739225266,0.01472386392015946,0.030877637707767913,0.008330266487945524,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
627,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,pred_entropy_class,Image Level,0.3377280865671231,0.0736645194528211,0.0524433992540758,0.00854000443500999,0.027124186522436686,0.004576815302614296,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
628,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,softmax_cls_score,Patch Level,0.332637257061367,0.06857368994706498,0.06554765539409897,0.021644260575033165,0.03441649486264279,0.0118691236428204,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
629,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,softmax_cls_score,Image Level,0.34319159968148544,0.07912803256718343,0.054396754215317256,0.010493359396251449,0.0281702812530137,0.005622910033191309,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
630,ResNet50,Cityscapes,(),1,Pixel Decoder Averaging,MCDropout+Timeseries,2,0.6178508039244127,0.7474856913153836,0.815686295746398,0.6350773274313295,0.775363427697016,0.8190705219585036,0.5456740042387155,0.6731906772114497,0.8066125438232805,0.670343021877647,0.8015184288455175,0.8222853880541199,0.7757059938643505,0.867354714310315,0.9259046415220216,0.9615269848358526,norm_sigmoid_mask_score,Patch Level,0.3430568449363076,0.0789932778220056,0.06227355255373233,0.01837015773466652,0.032514701790349224,0.009967330570526834,0.03096764436312622,0.2996616722552252,0.10099893399086553,0.03452623826037406,0.532518663921283,0.24876059593678032,3
